timestamp,animal-id,temperature
5938.78,30,26.99075
5938.78,31,26.99501
5943.8,0,25.4635
5943.8,1,23.12837
5943.8,2,23.77603
5943.8,3,29.83221
5943.8,4,25.33243
5943.8,5,30.04379
5943.8,7,22.86506
5943.8,8,23.79793
5943.8,9,30.36294
5943.8,10,22.84954
5943.8,12,22.89951
5943.8,13,26.72107
5943.8,14,28.20936
5943.8,15,23.74148
5943.8,16,30.50005
5943.8,17,22.80323
5943.8,18,25.12163
5943.8,19,29.11949
5943.8,20,28.32465
5943.8,21,22.87148
5943.8,22,24.48145
5943.8,23,29.5304
5943.8,24,24.80047
5943.8,25,30.27222
5943.8,26,29.34073
5943.8,27,27.62891
5943.8,28,22.88319
5943.8,29,22.86659
5943.8,30,26.99075
5943.8,31,26.99501
5948.82,0,25.56544
5948.82,1,23.12837
5948.82,2,23.77603
5948.82,3,29.83221
5948.82,4,25.33243
5948.82,5,30.04379
5948.82,7,22.86506
5948.82,8,23.79793
5948.82,9,30.39745
5948.82,10,22.84954
5948.82,12,22.89951
5948.82,13,26.72107
5948.82,14,28.20936
5948.82,15,23.74148
5948.82,16,30.50004
5948.82,17,22.80323
5948.82,18,25.12163
5948.82,19,29.11949
5948.82,20,28.32465
5948.82,21,22.87148
5948.82,22,24.48145
5948.82,23,29.5304
5948.82,24,24.80047
5948.82,25,30.22959
5948.82,26,29.34073
5948.82,27,27.62895
5948.82,28,22.88319
5948.82,29,22.86659
5948.82,30,26.99075
5948.82,31,26.99501
5953.84,0,25.63025
5953.84,1,23.12837
5953.84,2,23.77603
5953.84,3,29.83221
5953.84,4,25.33243
5953.84,5,30.04379
5953.84,7,22.86506
5953.84,8,23.79793
5953.84,9,30.41671
5953.84,10,22.84954
5953.84,12,22.89951
5953.84,13,26.72107
5953.84,14,28.20936
5953.84,15,23.74148
5953.84,16,30.50005
5953.84,17,22.80323
5953.84,18,25.12163
5953.84,19,29.11949
5953.84,20,28.32465
5953.84,21,22.87148
5953.84,22,24.48145
5953.84,23,29.5304
5953.84,24,24.80047
5953.84,25,30.18563
5953.84,26,29.34073
5953.84,27,27.62893
5953.84,28,22.88319
5953.84,29,22.86659
5953.84,30,26.99075
5953.84,31,26.99501
5958.86,0,25.62253
5958.86,1,23.12837
5958.86,2,23.77603
5958.86,3,29.83221
5958.86,4,25.33243
5958.86,5,30.04379
5958.86,7,22.86507
5958.86,8,23.79793
5958.86,9,30.41063
5958.86,10,22.84954
5958.86,12,22.89951
5958.86,13,26.72107
5958.86,14,28.20936
5958.86,15,23.74148
5958.86,16,30.50005
5958.86,17,22.80323
5958.86,18,25.12163
5958.86,19,29.11949
5958.86,20,28.32465
5958.86,21,22.87148
5958.86,22,24.48145
5958.86,23,29.5304
5958.86,24,24.80047
5958.86,25,30.21785
5958.86,26,29.34073
5958.86,27,27.62891
5958.86,28,22.88319
5958.86,29,22.86659
5958.86,30,26.99075
5958.86,31,26.99501
5963.88,0,25.54571
5963.88,1,23.12837
5963.88,2,23.77603
5963.88,3,29.83221
5963.88,4,25.33243
5963.88,5,30.04379
5963.88,7,22.86507
5963.88,8,23.79793
5963.88,9,30.38309
5963.88,10,22.84954
5963.88,12,22.89951
5963.88,13,26.72107
5963.88,14,28.20936
5963.88,15,23.74148
5963.88,16,30.50005
5963.88,17,22.80323
5963.88,18,25.12163
5963.88,19,29.11949
5963.88,20,28.32465
5963.88,21,22.87148
5963.88,22,24.48145
5963.88,23,29.5304
5963.88,24,24.80047
5963.88,25,30.25568
5963.88,26,29.34073
5963.88,27,27.62892
5963.88,28,22.88319
5963.88,29,22.86659
5963.88,30,26.99075
5963.88,31,26.99501
5968.9,0,25.44003
5968.9,1,23.12837
5968.9,2,23.77603
5968.9,3,29.83221
5968.9,4,25.33243
5968.9,5,30.04379
5968.9,7,22.86507
5968.9,8,23.79793
5968.9,9,30.34501
5968.9,10,22.84954
5968.9,12,22.89951
5968.9,13,26.72107
5968.9,14,28.20936
5968.9,15,23.74148
5968.9,16,30.50005
5968.9,17,22.80323
5968.9,18,25.12163
5968.9,19,29.11949
5968.9,20,28.32465
5968.9,21,22.87148
5968.9,22,24.48145
5968.9,23,29.5304
5968.9,24,24.80047
5968.9,25,30.25644
5968.9,26,29.34073
5968.9,27,27.62894
5968.9,28,22.88319
5968.9,29,22.86659
5968.9,30,26.99076
5968.9,31,26.99501
5973.92,0,25.35613
5973.92,1,23.12837
5973.92,2,23.77603
5973.92,3,29.83221
5973.92,4,25.33243
5973.92,5,30.04379
5973.92,7,22.86507
5973.92,8,23.79793
5973.92,9,30.31868
5973.92,10,22.84954
5973.92,12,22.89951
5973.92,13,26.72107
5973.92,14,28.20936
5973.92,15,23.74148
5973.92,16,30.50005
5973.92,17,22.80323
5973.92,18,25.12162
5973.92,19,29.11949
5973.92,20,28.32465
5973.92,21,22.87148
5973.92,22,24.48145
5973.92,23,29.5304
5973.92,24,24.80047
5973.92,25,30.21459
5973.92,26,29.34073
5973.92,27,27.62897
5973.92,28,22.88319
5973.92,29,22.86659
5973.92,30,26.99076
5973.92,31,26.99501
5978.94,0,25.33574
5978.94,1,23.12837
5978.94,2,23.77603
5978.94,3,29.83221
5978.94,4,25.33243
5978.94,5,30.04379
5978.94,7,22.86507
5978.94,8,23.79793
5978.94,9,30.31663
5978.94,10,22.84954
5978.94,12,22.89951
5978.94,13,26.72107
5978.94,14,28.20936
5978.94,15,23.74148
5978.94,16,30.50005
5978.94,17,22.80323
5978.94,18,25.12162
5978.94,19,29.11949
5978.94,20,28.32465
5978.94,21,22.87148
5978.94,22,24.48145
5978.94,23,29.5304
5978.94,24,24.80047
5978.94,25,30.20428
5978.94,26,29.34073
5978.94,27,27.62792
5978.94,28,22.88319
5978.94,29,22.86659
5978.94,30,26.99076
5978.94,31,26.99501
5983.96,0,25.39049
5983.96,1,23.12837
5983.96,2,23.77603
5983.96,3,29.83221
5983.96,4,25.33243
5983.96,5,30.04379
5983.96,7,22.86507
5983.96,8,23.79793
5983.96,9,30.34165
5983.96,10,22.84954
5983.96,12,22.89951
5983.96,13,26.72107
5983.96,14,28.20936
5983.96,15,23.74148
5983.96,16,30.50005
5983.96,17,22.80323
5983.96,18,25.12162
5983.96,19,29.11949
5983.96,20,28.32465
5983.96,21,22.87148
5983.96,22,24.48145
5983.96,23,29.5304
5983.96,24,24.80047
5983.96,25,30.16685
5983.96,26,29.34073
5983.96,27,27.62691
5983.96,28,22.88319
5983.96,29,22.86659
5983.96,30,26.99076
5983.96,31,26.99501
5988.98,0,25.48956
5988.98,1,23.12837
5988.98,2,23.77603
5988.98,3,29.83221
5988.98,4,25.33243
5988.98,5,30.04379
5988.98,7,22.86507
5988.98,8,23.79793
5988.98,9,30.3775
5988.98,10,22.84954
5988.98,12,22.89951
5988.98,13,26.72107
5988.98,14,28.20936
5988.98,15,23.74148
5988.98,16,30.50005
5988.98,17,22.80323
5988.98,18,25.12162
5988.98,19,29.11949
5988.98,20,28.32465
5988.98,21,22.87148
5988.98,22,24.48145
5988.98,23,29.5304
5988.98,24,24.80047
5988.98,25,30.174
5988.98,26,29.34073
5988.98,27,27.62696
5988.98,28,22.88319
5988.98,29,22.86659
5988.98,30,26.99076
5988.98,31,26.99501
5994.0,0,25.58496
5994.0,1,23.12837
5994.0,2,23.77603
5994.0,3,29.83221
5994.0,4,25.33243
5994.0,5,30.04379
5994.0,7,22.86507
5994.0,8,23.79793
5994.0,9,30.40794
5994.0,10,22.84954
5994.0,12,22.89951
5994.0,13,26.72107
5994.0,14,28.20936
5994.0,15,23.74147
5994.0,16,30.50005
5994.0,17,22.80323
5994.0,18,25.12162
5994.0,19,29.11949
5994.0,20,28.32465
5994.0,21,22.87148
5994.0,22,24.48145
5994.0,23,29.5304
5994.0,24,24.80047
5994.0,25,30.21743
5994.0,26,29.34073
5994.0,27,27.62704
5994.0,28,22.88319
5994.0,29,22.86659
5994.0,30,26.99076
5994.0,31,26.99501
5999.02,0,25.62899
5999.02,1,23.12837
5999.02,2,23.77603
5999.02,3,29.83221
5999.02,4,25.33243
5999.02,5,30.04379
5999.02,7,22.86507
5999.02,8,23.79793
5999.02,9,30.41758
5999.02,10,22.84954
5999.02,12,22.89951
5999.02,13,26.72107
5999.02,14,28.20936
5999.02,15,23.74147
5999.02,16,30.50005
5999.02,17,22.80323
5999.02,18,25.12162
5999.02,19,29.11949
5999.02,20,28.32465
5999.02,21,22.87148
5999.02,22,24.48145
5999.02,23,29.5304
5999.02,24,24.80047
5999.02,25,30.18823
5999.02,26,29.34073
5999.02,27,27.62714
5999.02,28,22.88319
5999.02,29,22.86659
5999.02,30,26.99076
5999.02,31,26.99501
6004.04,0,25.59723
6004.04,1,23.12837
6004.04,2,23.77603
6004.04,3,29.83221
6004.04,4,25.33243
6004.04,5,30.04379
6004.04,7,22.86507
6004.04,8,23.79793
6004.04,9,30.4023
6004.04,10,22.84954
6004.04,12,22.89951
6004.04,13,26.72107
6004.04,14,28.20936
6004.04,15,23.74148
6004.04,16,30.50005
6004.04,17,22.80323
6004.04,18,25.12162
6004.04,19,29.11949
6004.04,20,28.32465
6004.04,21,22.87148
6004.04,22,24.48145
6004.04,23,29.5304
6004.04,24,24.80047
6004.04,25,30.16794
6004.04,26,29.34073
6004.04,27,27.6273
6004.04,28,22.88319
6004.04,29,22.86659
6004.04,30,26.99076
6004.04,31,26.99501
6009.06,0,25.50593
6009.06,1,23.12837
6009.06,2,23.77603
6009.06,3,29.83221
6009.06,4,25.33243
6009.06,5,30.04379
6009.06,7,22.86507
6009.06,8,23.79793
6009.06,9,30.36905
6009.06,10,22.84954
6009.06,12,22.89951
6009.06,13,26.72107
6009.06,14,28.20937
6009.06,15,23.74147
6009.06,16,30.50005
6009.06,17,22.80322
6009.06,18,25.12162
6009.06,19,29.11949
6009.06,20,28.32465
6009.06,21,22.87148
6009.06,22,24.48145
6009.06,23,29.5304
6009.06,24,24.80047
6009.06,25,30.18232
6009.06,26,29.34073
6009.06,27,27.6275
6009.06,28,22.88319
6009.06,29,22.86659
6009.06,30,26.99076
6009.06,31,26.99501
6014.08,0,25.4024
6014.08,1,23.12837
6014.08,2,23.77603
6014.08,3,29.83221
6014.08,4,25.33243
6014.08,5,30.04379
6014.08,7,22.86507
6014.08,8,23.79793
6014.08,9,30.33401
6014.08,10,22.84954
6014.08,12,22.89951
6014.08,13,26.72107
6014.08,14,28.20937
6014.08,15,23.74148
6014.08,16,30.50005
6014.08,17,22.80323
6014.08,18,25.12162
6014.08,19,29.11949
6014.08,20,28.32465
6014.08,21,22.87148
6014.08,22,24.48145
6014.08,23,29.5304
6014.08,24,24.80047
6014.08,25,30.19261
6014.08,26,29.34073
6014.08,27,27.62773
6014.08,28,22.88319
6014.08,29,22.86659
6014.08,30,26.99076
6014.08,31,26.99501
6019.1,0,25.33459
6019.1,1,23.12837
6019.1,2,23.77603
6019.1,3,29.83221
6019.1,4,25.33243
6019.1,5,30.04379
6019.1,7,22.86507
6019.1,8,23.79793
6019.1,9,30.3206
6019.1,10,22.84954
6019.1,12,22.89951
6019.1,13,26.72107
6019.1,14,28.20936
6019.1,15,23.74148
6019.1,16,30.50005
6019.1,17,22.80323
6019.1,18,25.12162
6019.1,19,29.11949
6019.1,20,28.32465
6019.1,21,22.87148
6019.1,22,24.48145
6019.1,23,29.5304
6019.1,24,24.80047
6019.1,25,30.16859
6019.1,26,29.34073
6019.1,27,27.6258
6019.1,28,22.88319
6019.1,29,22.86659
6019.1,30,26.99076
6019.1,31,26.99501
6024.12,0,25.34021
6024.12,1,23.12837
6024.12,2,23.77603
6024.12,3,29.83221
6024.12,4,25.33243
6024.12,5,30.04379
6024.12,7,22.86507
6024.12,8,23.79793
6024.12,9,30.33446
6024.12,10,22.84954
6024.12,12,22.89951
6024.12,13,26.72107
6024.12,14,28.20936
6024.12,15,23.74148
6024.12,16,30.50005
6024.12,17,22.80322
6024.12,18,25.12162
6024.12,19,29.11949
6024.12,20,28.32465
6024.12,21,22.87148
6024.12,22,24.48145
6024.12,23,29.5304
6024.12,24,24.80047
6024.12,25,30.16261
6024.12,26,29.34073
6024.12,27,27.6258
6024.12,28,22.88319
6024.12,29,22.86659
6024.12,30,26.99076
6024.12,31,26.99501
6029.14,0,25.41298
6029.14,1,23.12837
6029.14,2,23.77603
6029.14,3,29.83221
6029.14,4,25.33243
6029.14,5,30.04379
6029.14,7,22.86507
6029.14,8,23.79793
6029.14,9,30.36634
6029.14,10,22.84954
6029.14,12,22.89951
6029.14,13,26.72107
6029.14,14,28.20936
6029.14,15,23.74148
6029.14,16,30.50005
6029.14,17,22.80323
6029.14,18,25.12162
6029.14,19,29.11949
6029.14,20,28.32465
6029.14,21,22.87148
6029.14,22,24.48145
6029.14,23,29.5304
6029.14,24,24.80047
6029.14,25,30.19806
6029.14,26,29.34073
6029.14,27,27.62581
6029.14,28,22.88319
6029.14,29,22.86659
6029.14,30,26.99076
6029.14,31,26.99501
6034.16,0,25.51667
6034.16,1,23.12837
6034.16,2,23.77603
6034.16,3,29.83221
6034.16,4,25.33243
6034.16,5,30.04379
6034.16,7,22.86507
6034.16,8,23.79793
6034.16,9,30.40132
6034.16,10,22.84954
6034.16,12,22.89951
6034.16,13,26.72107
6034.16,14,28.20937
6034.16,15,23.74148
6034.16,16,30.50005
6034.16,17,22.80322
6034.16,18,25.12162
6034.16,19,29.11949
6034.16,20,28.32465
6034.16,21,22.87148
6034.16,22,24.48145
6034.16,23,29.5304
6034.16,24,24.80047
6034.16,25,30.23505
6034.16,26,29.34073
6034.16,27,27.62584
6034.16,28,22.88319
6034.16,29,22.86659
6034.16,30,26.99075
6034.16,31,26.99501
6039.18,0,25.59922
6039.18,1,23.12837
6039.18,2,23.77603
6039.18,3,29.83221
6039.18,4,25.33243
6039.18,5,30.04379
6039.18,7,22.86507
6039.18,8,23.79793
6039.18,9,30.41566
6039.18,10,22.84954
6039.18,12,22.89951
6039.18,13,26.72107
6039.18,14,28.20937
6039.18,15,23.74148
6039.18,16,30.50005
6039.18,17,22.80322
6039.18,18,25.12162
6039.18,19,29.11949
6039.18,20,28.32465
6039.18,21,22.87148
6039.18,22,24.48145
6039.18,23,29.5304
6039.18,24,24.80047
6039.18,25,30.20975
6039.18,26,29.34073
6039.18,27,27.62588
6039.18,28,22.88319
6039.18,29,22.86659
6039.18,30,26.99075
6039.18,31,26.99501
6044.2,0,25.62026
6044.2,1,23.12837
6044.2,2,23.77603
6044.2,3,29.83221
6044.2,4,25.33243
6044.2,5,30.04379
6044.2,7,22.86506
6044.2,8,23.79793
6044.2,9,30.40484
6044.2,10,22.84954
6044.2,12,22.89951
6044.2,13,26.72107
6044.2,14,28.20937
6044.2,15,23.74147
6044.2,16,30.50005
6044.2,17,22.80322
6044.2,18,25.12162
6044.2,19,29.11949
6044.2,20,28.32465
6044.2,21,22.87148
6044.2,22,24.48145
6044.2,23,29.5304
6044.2,24,24.80047
6044.2,25,30.24166
6044.2,26,29.34073
6044.2,27,27.62546
6044.2,28,22.88319
6044.2,29,22.86659
6044.2,30,26.99075
6044.2,31,26.99501
6049.22,0,25.56591
6049.22,1,23.12837
6049.22,2,23.77603
6049.22,3,29.83221
6049.22,4,25.33243
6049.22,5,30.04379
6049.22,7,22.86506
6049.22,8,23.79793
6049.22,9,30.37368
6049.22,10,22.84954
6049.22,12,22.89951
6049.22,13,26.72107
6049.22,14,28.20937
6049.22,15,23.74148
6049.22,16,30.50005
6049.22,17,22.80322
6049.22,18,25.12162
6049.22,19,29.11949
6049.22,20,28.32465
6049.22,21,22.87148
6049.22,22,24.48145
6049.22,23,29.5304
6049.22,24,24.80047
6049.22,25,30.20593
6049.22,26,29.34073
6049.22,27,27.62541
6049.22,28,22.88319
6049.22,29,22.86659
6049.22,30,26.99075
6049.22,31,26.99501
6054.24,0,25.4651
6054.24,1,23.12837
6054.24,2,23.77603
6054.24,3,29.83221
6054.24,4,25.33243
6054.24,5,30.04379
6054.24,7,22.86506
6054.24,8,23.79793
6054.24,9,30.33627
6054.24,10,22.84954
6054.24,12,22.89951
6054.24,13,26.72107
6054.24,14,28.20937
6054.24,15,23.74148
6054.24,16,30.50005
6054.24,17,22.80323
6054.24,18,25.12162
6054.24,19,29.11949
6054.24,20,28.32465
6054.24,21,22.87148
6054.24,22,24.48145
6054.24,23,29.5304
6054.24,24,24.80047
6054.24,25,30.24324
6054.24,26,29.34073
6054.24,27,27.62556
6054.24,28,22.88319
6054.24,29,22.86659
6054.24,30,26.99076
6054.24,31,26.99501
6059.26,0,25.36804
6059.26,1,23.12837
6059.26,2,23.77603
6059.26,3,29.83221
6059.26,4,25.33243
6059.26,5,30.04379
6059.26,7,22.86506
6059.26,8,23.79793
6059.26,9,30.31407
6059.26,10,22.84954
6059.26,12,22.89951
6059.26,13,26.72107
6059.26,14,28.20937
6059.26,15,23.74147
6059.26,16,30.50005
6059.26,17,22.80322
6059.26,18,25.12162
6059.26,19,29.11949
6059.26,20,28.32465
6059.26,21,22.87148
6059.26,22,24.48145
6059.26,23,29.5304
6059.26,24,24.80047
6059.26,25,30.26563
6059.26,26,29.34073
6059.26,27,27.62575
6059.26,28,22.88319
6059.26,29,22.86659
6059.26,30,26.99076
6059.26,31,26.99501
6064.28,0,25.32218
6064.28,1,23.12837
6064.28,2,23.77603
6064.28,3,29.83221
6064.28,4,25.33243
6064.28,5,30.04379
6064.28,7,22.86506
6064.28,8,23.79793
6064.28,9,30.3189
6064.28,10,22.84954
6064.28,12,22.89951
6064.28,13,26.72107
6064.28,14,28.20937
6064.28,15,23.74147
6064.28,16,30.50005
6064.28,17,22.80322
6064.28,18,25.12162
6064.28,19,29.11949
6064.28,20,28.32465
6064.28,21,22.87148
6064.28,22,24.48145
6064.28,23,29.5304
6064.28,24,24.80047
6064.28,25,30.26776
6064.28,26,29.34073
6064.28,27,27.62597
6064.28,28,22.88319
6064.28,29,22.86659
6064.28,30,26.99076
6064.28,31,26.99501
6069.3,0,25.35283
6069.3,1,23.12837
6069.3,2,23.77603
6069.3,3,29.83221
6069.3,4,25.33243
6069.3,5,30.04379
6069.3,7,22.86506
6069.3,8,23.79793
6069.3,9,30.34596
6069.3,10,22.84954
6069.3,12,22.89951
6069.3,13,26.72107
6069.3,14,28.20937
6069.3,15,23.74148
6069.3,16,30.50005
6069.3,17,22.80323
6069.3,18,25.12162
6069.3,19,29.11949
6069.3,20,28.32465
6069.3,21,22.87148
6069.3,22,24.48145
6069.3,23,29.5304
6069.3,24,24.80047
6069.3,25,30.25846
6069.3,26,29.34073
6069.3,27,27.6241
6069.3,28,22.88319
6069.3,29,22.86659
6069.3,30,26.99076
6069.3,31,26.99501
6074.32,0,25.44058
6074.32,1,23.12837
6074.32,2,23.77603
6074.32,3,29.83221
6074.32,4,25.33243
6074.32,5,30.04379
6074.32,7,22.86506
6074.32,8,23.79793
6074.32,9,30.38271
6074.32,10,22.84954
6074.32,12,22.89951
6074.32,13,26.72107
6074.32,14,28.20937
6074.32,15,23.74148
6074.32,16,30.50005
6074.32,17,22.80322
6074.32,18,25.12162
6074.32,19,29.11949
6074.32,20,28.32465
6074.32,21,22.87148
6074.32,22,24.48145
6074.32,23,29.5304
6074.32,24,24.80047
6074.32,25,30.29794
6074.32,26,29.34073
6074.32,27,27.62407
6074.32,28,22.88319
6074.32,29,22.86659
6074.32,30,26.99076
6074.32,31,26.99502
6079.34,0,25.54291
6079.34,1,23.12837
6079.34,2,23.77603
6079.34,3,29.83221
6079.34,4,25.33243
6079.34,5,30.04379
6079.34,7,22.86506
6079.34,8,23.79793
6079.34,9,30.40937
6079.34,10,22.84954
6079.34,12,22.89951
6079.34,13,26.72107
6079.34,14,28.20937
6079.34,15,23.74148
6079.34,16,30.50005
6079.34,17,22.80322
6079.34,18,25.12162
6079.34,19,29.11949
6079.34,20,28.32465
6079.34,21,22.87148
6079.34,22,24.48145
6079.34,23,29.5304
6079.34,24,24.80047
6079.34,25,30.27538
6079.34,26,29.34073
6079.34,27,27.62408
6079.34,28,22.88319
6079.34,29,22.86659
6079.34,30,26.99076
6079.34,31,26.99502
6084.36,0,25.60859
6084.36,1,23.12837
6084.36,2,23.77603
6084.36,3,29.83221
6084.36,4,25.33243
6084.36,5,30.04379
6084.36,7,22.86506
6084.36,8,23.79793
6084.36,9,30.41279
6084.36,10,22.84954
6084.36,12,22.89951
6084.36,13,26.72107
6084.36,14,28.20937
6084.36,15,23.74148
6084.36,16,30.50005
6084.36,17,22.80322
6084.36,18,25.12162
6084.36,19,29.11949
6084.36,20,28.32465
6084.36,21,22.87148
6084.36,22,24.48145
6084.36,23,29.5304
6084.36,24,24.80047
6084.36,25,30.23806
6084.36,26,29.34073
6084.36,27,27.6241
6084.36,28,22.88319
6084.36,29,22.86659
6084.36,30,26.99076
6084.36,31,26.99502
6089.38,0,25.60516
6089.38,1,23.12837
6089.38,2,23.77603
6089.38,3,29.83221
6089.38,4,25.33243
6089.38,5,30.04379
6089.38,7,22.86506
6089.38,8,23.79793
6089.38,9,30.39141
6089.38,10,22.84954
6089.38,12,22.89951
6089.38,13,26.72107
6089.38,14,28.20937
6089.38,15,23.74148
6089.38,16,30.50005
6089.38,17,22.80322
6089.38,18,25.12162
6089.38,19,29.11949
6089.38,20,28.32465
6089.38,21,22.87148
6089.38,22,24.48145
6089.38,23,29.5304
6089.38,24,24.80047
6089.38,25,30.21233
6089.38,26,29.34073
6089.38,27,27.62414
6089.38,28,22.88319
6089.38,29,22.86659
6089.38,30,26.99076
6089.38,31,26.99502
6094.4,0,25.53104
6094.4,1,23.12837
6094.4,2,23.77603
6094.4,3,29.83221
6094.4,4,25.33243
6094.4,5,30.04379
6094.4,7,22.86506
6094.4,8,23.79793
6094.4,9,30.35452
6094.4,10,22.84954
6094.4,12,22.89951
6094.4,13,26.72107
6094.4,14,28.20937
6094.4,15,23.74148
6094.4,16,30.50005
6094.4,17,22.80322
6094.4,18,25.12162
6094.4,19,29.11949
6094.4,20,28.32465
6094.4,21,22.87148
6094.4,22,24.48145
6094.4,23,29.5304
6094.4,24,24.80047
6094.4,25,30.25291
6094.4,26,29.34073
6094.4,27,27.6242
6094.4,28,22.88319
6094.4,29,22.86659
6094.4,30,26.99076
6094.4,31,26.99502
6099.42,0,25.42611
6099.42,1,23.12837
6099.42,2,23.77603
6099.42,3,29.83221
6099.42,4,25.33243
6099.42,5,30.04379
6099.42,7,22.86506
6099.42,8,23.79793
6099.42,9,30.32232
6099.42,10,22.84954
6099.42,12,22.89951
6099.42,13,26.72107
6099.42,14,28.20937
6099.42,15,23.74148
6099.42,16,30.50006
6099.42,17,22.80323
6099.42,18,25.12162
6099.42,19,29.11949
6099.42,20,28.32465
6099.42,21,22.87148
6099.42,22,24.48145
6099.42,23,29.5304
6099.42,24,24.80047
6099.42,25,30.27541
6099.42,26,29.34073
6099.42,27,27.62426
6099.42,28,22.88319
6099.42,29,22.86659
6099.42,30,26.99076
6099.42,31,26.99502
6104.44,0,25.34142
6104.44,1,23.12837
6104.44,2,23.77603
6104.44,3,29.83221
6104.44,4,25.33243
6104.44,5,30.04379
6104.44,7,22.86506
6104.44,8,23.79793
6104.44,9,30.31436
6104.44,10,22.84954
6104.44,12,22.89951
6104.44,13,26.72107
6104.44,14,28.20937
6104.44,15,23.74148
6104.44,16,30.50005
6104.44,17,22.80323
6104.44,18,25.12162
6104.44,19,29.11949
6104.44,20,28.32465
6104.44,21,22.87148
6104.44,22,24.48145
6104.44,23,29.5304
6104.44,24,24.80047
6104.44,25,30.23595
6104.44,26,29.34073
6104.44,27,27.62427
6104.44,28,22.88319
6104.44,29,22.86659
6104.44,30,26.99076
6104.44,31,26.99502
6109.46,0,25.31867
6109.46,1,23.12837
6109.46,2,23.77603
6109.46,3,29.83221
6109.46,4,25.33243
6109.46,5,30.04379
6109.46,7,22.86506
6109.46,8,23.79793
6109.46,9,30.33444
6109.46,10,22.84954
6109.46,12,22.89951
6109.46,13,26.72107
6109.46,14,28.20937
6109.46,15,23.74148
6109.46,16,30.50006
6109.46,17,22.80322
6109.46,18,25.12162
6109.46,19,29.11949
6109.46,20,28.32465
6109.46,21,22.87148
6109.46,22,24.48145
6109.46,23,29.5304
6109.46,24,24.80047
6109.46,25,30.28083
6109.46,26,29.34073
6109.46,27,27.62426
6109.46,28,22.88319
6109.46,29,22.86659
6109.46,30,26.99076
6109.46,31,26.99502
6114.48,0,25.37038
6114.48,1,23.12837
6114.48,2,23.77603
6114.48,3,29.83221
6114.48,4,25.33243
6114.48,5,30.04379
6114.48,7,22.86506
6114.48,8,23.79793
6114.48,9,30.36854
6114.48,10,22.84954
6114.48,12,22.89951
6114.48,13,26.72107
6114.48,14,28.20937
6114.48,15,23.74147
6114.48,16,30.50006
6114.48,17,22.80322
6114.48,18,25.12162
6114.48,19,29.11949
6114.48,20,28.32465
6114.48,21,22.87148
6114.48,22,24.48145
6114.48,23,29.5304
6114.48,24,24.80047
6114.48,25,30.24141
6114.48,26,29.34073
6114.48,27,27.62425
6114.48,28,22.88319
6114.48,29,22.86659
6114.48,30,26.99076
6114.48,31,26.99502
6119.5,0,25.46845
6119.5,1,23.12837
6119.5,2,23.77603
6119.5,3,29.83221
6119.5,4,25.33243
6119.5,5,30.04379
6119.5,7,22.86506
6119.5,8,23.79793
6119.5,9,30.40197
6119.5,10,22.84954
6119.5,12,22.89951
6119.5,13,26.72107
6119.5,14,28.20937
6119.5,15,23.74147
6119.5,16,30.50006
6119.5,17,22.80322
6119.5,18,25.12162
6119.5,19,29.11949
6119.5,20,28.32465
6119.5,21,22.87148
6119.5,22,24.48145
6119.5,23,29.5304
6119.5,24,24.80047
6119.5,25,30.27813
6119.5,26,29.34073
6119.5,27,27.62424
6119.5,28,22.88319
6119.5,29,22.86659
6119.5,30,26.99076
6119.5,31,26.99502
6124.52,0,25.5641
6124.52,1,23.12837
6124.52,2,23.77603
6124.52,3,29.83221
6124.52,4,25.33243
6124.52,5,30.04379
6124.52,7,22.86506
6124.52,8,23.79793
6124.52,9,30.41401
6124.52,10,22.84954
6124.52,12,22.89951
6124.52,13,26.72107
6124.52,14,28.20937
6124.52,15,23.74148
6124.52,16,30.50005
6124.52,17,22.80322
6124.52,18,25.12162
6124.52,19,29.11949
6124.52,20,28.32465
6124.52,21,22.87148
6124.52,22,24.48145
6124.52,23,29.5304
6124.52,24,24.80047
6124.52,25,30.30924
6124.52,26,29.34073
6124.52,27,27.62428
6124.52,28,22.88319
6124.52,29,22.86659
6124.52,30,26.99076
6124.52,31,26.99502
6129.54,0,25.60969
6129.54,1,23.12837
6129.54,2,23.77603
6129.54,3,29.83221
6129.54,4,25.33243
6129.54,5,30.04379
6129.54,7,22.86507
6129.54,8,23.79793
6129.54,9,30.40145
6129.54,10,22.84954
6129.54,12,22.89951
6129.54,13,26.72107
6129.54,14,28.20937
6129.54,15,23.74148
6129.54,16,30.50006
6129.54,17,22.80323
6129.54,18,25.12162
6129.54,19,29.11949
6129.54,20,28.32465
6129.54,21,22.87148
6129.54,22,24.48145
6129.54,23,29.5304
6129.54,24,24.80047
6129.54,25,30.28624
6129.54,26,29.34073
6129.54,27,27.62436
6129.54,28,22.88319
6129.54,29,22.86659
6129.54,30,26.99076
6129.54,31,26.99502
6134.56,0,25.58155
6134.56,1,23.12837
6134.56,2,23.77603
6134.56,3,29.83221
6134.56,4,25.33243
6134.56,5,30.04379
6134.56,7,22.86507
6134.56,8,23.79793
6134.56,9,30.36827
6134.56,10,22.84954
6134.56,12,22.89951
6134.56,13,26.72107
6134.56,14,28.20937
6134.56,15,23.74148
6134.56,16,30.50006
6134.56,17,22.80323
6134.56,18,25.12162
6134.56,19,29.11949
6134.56,20,28.32465
6134.56,21,22.87148
6134.56,22,24.48145
6134.56,23,29.5304
6134.56,24,24.80047
