timestamp,animal-id,gpsX,gpsY
6159.66,13,533.2066,597.6129
6159.66,14,721.5475,608.4537
6159.66,15,399.3629,787.8819
6159.66,16,800.184,351.0262
6159.66,17,177.8251,963.3243
6159.66,18,183.9504,405.6355
6159.66,19,998.4494,504.6003
6159.66,20,998.4499,621.505
6159.66,21,79.87333,821.371
6159.66,22,660.3901,998.4499
6159.66,23,645.6477,14.59119
6159.66,24,37.91088,340.0697
6159.66,25,687.3195,170.7491
6159.66,26,593.6924,14.59167
6159.66,27,370.8174,298.8595
6159.66,28,59.10231,816.1559
6159.66,29,78.42193,825.0352
6159.66,30,239.7168,104.1449
6159.66,31,239.4006,100.781
6164.68,0,439.2448,610.4182
6164.68,1,361.0282,995.7636
6164.68,2,50.81831,541.7292
6164.68,3,587.7319,151.9828
6164.68,4,835.0182,995.75
6164.68,5,933.2494,353.0628
6164.68,7,4.246397,856.6281
6164.68,8,57.11964,539.4536
6164.68,9,725.5635,385.8727
6164.68,10,223.4455,995.7501
6164.68,12,70.05525,803.8229
6164.68,13,533.2066,597.6129
6164.68,14,721.5475,608.4537
6164.68,15,399.3629,787.8819
6164.68,16,800.184,351.0261
6164.68,17,177.8251,963.3243
6164.68,18,183.9504,405.6355
6164.68,19,998.4494,504.6003
6164.68,20,998.4499,621.505
6164.68,21,79.87333,821.371
6164.68,22,660.3901,998.4499
6164.68,23,645.6477,14.59119
6164.68,24,37.91084,340.0697
6164.68,25,689.8864,177.3092
6164.68,26,593.6924,14.59167
6164.68,27,370.8137,298.8504
6164.68,28,59.10231,816.1559
6164.68,29,78.42193,825.0352
6164.68,30,239.7169,104.1449
6164.68,31,239.4006,100.781
6169.7,0,440.0376,603.7607
6169.7,1,361.0282,995.7636
6169.7,2,50.81831,541.7292
6169.7,3,587.7319,151.9828
6169.7,4,835.0182,995.75
6169.7,5,933.2494,353.0628
6169.7,7,4.2464,856.6281
6169.7,8,57.11964,539.4536
6169.7,9,718.8787,384.5661
6169.7,10,223.4455,995.7501
6169.7,12,70.05525,803.8229
6169.7,13,533.2066,597.6129
6169.7,14,721.5475,608.4537
6169.7,15,399.3629,787.8819
6169.7,16,800.184,351.026
6169.7,17,177.8251,963.3243
6169.7,18,183.9504,405.6356
6169.7,19,998.4494,504.6003
6169.7,20,998.4499,621.505
6169.7,21,79.87333,821.371
6169.7,22,660.3901,998.4499
6169.7,23,645.6477,14.59119
6169.7,24,37.91082,340.0697
6169.7,25,688.4091,166.9531
6169.7,26,593.6924,14.59167
6169.7,27,370.8069,298.8355
6169.7,28,59.10231,816.1559
6169.7,29,78.42193,825.0352
6169.7,30,239.7169,104.1449
6169.7,31,239.4006,100.781
6174.72,0,436.2386,598.1412
6174.72,1,361.0282,995.7636
6174.72,2,50.81831,541.7292
6174.72,3,587.7319,151.9828
6174.72,4,835.0182,995.75
6174.72,5,933.2494,353.0628
6174.72,7,4.246404,856.6281
6174.72,8,57.11964,539.4536
6174.72,9,712.9029,387.9777
6174.72,10,223.4455,995.7501
6174.72,12,70.05525,803.8229
6174.72,13,533.2066,597.6129
6174.72,14,721.5475,608.4537
6174.72,15,399.3629,787.8819
6174.72,16,800.1841,351.0259
6174.72,17,177.8252,963.3243
6174.72,18,183.9504,405.6356
6174.72,19,998.4494,504.6003
6174.72,20,998.4499,621.505
6174.72,21,79.87333,821.371
6174.72,22,660.3901,998.4499
6174.72,23,645.6477,14.59119
6174.72,24,37.91079,340.0697
6174.72,25,682.6948,176.6164
6174.72,26,593.6924,14.59167
6174.72,27,370.8045,298.8255
6174.72,28,59.10231,816.1559
6174.72,29,78.42193,825.0352
6174.72,30,239.7169,104.1449
6174.72,31,239.4006,100.781
6179.74,0,429.6479,596.4265
6179.74,1,361.0282,995.7636
6179.74,2,50.81831,541.7292
6179.74,3,587.7319,151.9828
6179.74,4,835.0182,995.75
6179.74,5,933.2494,353.0628
6179.74,7,4.246408,856.6281
6179.74,8,57.11964,539.4536
6179.74,9,710.8084,394.7646
6179.74,10,223.4455,995.7501
6179.74,12,70.05525,803.8229
6179.74,13,533.2066,597.6129
6179.74,14,721.5475,608.4537
6179.74,15,399.3629,787.8819
6179.74,16,800.1841,351.0258
6179.74,17,177.8252,963.3244
6179.74,18,183.9504,405.6356
6179.74,19,998.4494,504.6003
6179.74,20,998.4499,621.505
6179.74,21,79.87333,821.371
6179.74,22,660.3901,998.4499
6179.74,23,645.6477,14.59119
6179.74,24,37.91075,340.0697
6179.74,25,673.449,178.0262
6179.74,26,593.6924,14.59167
6179.74,27,370.8079,298.819
6179.74,28,59.10231,816.1559
6179.74,29,78.42193,825.0352
6179.74,30,239.7169,104.1449
6179.74,31,239.4006,100.781
6184.76,0,423.551,599.5719
6184.76,1,361.0282,995.7636
6184.76,2,50.81831,541.7292
6184.76,3,587.7319,151.9828
6184.76,4,835.0182,995.75
6184.76,5,933.2494,353.0628
6184.76,7,4.24641,856.6281
6184.76,8,57.11964,539.4536
6184.76,9,713.8448,400.8544
6184.76,10,223.4455,995.7501
6184.76,12,70.05525,803.8229
6184.76,13,533.2066,597.6129
6184.76,14,721.5475,608.4536
6184.76,15,399.3629,787.8818
6184.76,16,800.1841,351.0256
6184.76,17,177.8253,963.3244
6184.76,18,183.9504,405.6356
6184.76,19,998.4494,504.6003
6184.76,20,998.4499,621.505
6184.76,21,79.87333,821.371
6184.76,22,660.3901,998.4499
6184.76,23,645.6477,14.59119
6184.76,24,37.91072,340.0696
6184.76,25,670.8228,170.0153
6184.76,26,593.6924,14.59167
6184.76,27,370.8098,298.8124
6184.76,28,59.10231,816.1559
6184.76,29,78.42193,825.0352
6184.76,30,239.7169,104.1449
6184.76,31,239.4007,100.781
6189.78,0,421.0309,606.025
6189.78,1,361.0282,995.7636
6189.78,2,50.81831,541.7292
6189.78,3,587.7319,151.9828
6189.78,4,835.0182,995.75
6189.78,5,933.2494,353.0628
6189.78,7,4.246414,856.6281
6189.78,8,57.11964,539.4536
6189.78,9,720.2918,403.3342
6189.78,10,223.4455,995.7501
6189.78,12,70.05525,803.8229
6189.78,13,533.2065,597.6129
6189.78,14,721.5475,608.4536
6189.78,15,399.3628,787.8818
6189.78,16,800.1841,351.0255
6189.78,17,177.8253,963.3244
6189.78,18,183.9504,405.6356
6189.78,19,998.4494,504.6003
6189.78,20,998.4499,621.505
6189.78,21,79.87333,821.371
6189.78,22,660.3901,998.4499
6189.78,23,645.6477,14.59119
6189.78,24,37.91069,340.0696
6189.78,25,676.1954,163.3959
6189.78,26,593.6924,14.59167
6189.78,27,370.8071,298.8056
6189.78,28,59.10231,816.1559
6189.78,29,78.42193,825.0352
6189.78,30,239.7169,104.1449
6189.78,31,239.4007,100.781
6194.8,0,423.3123,612.6337
6194.8,1,361.0282,995.7636
6194.8,2,50.81831,541.7292
6194.8,3,587.7319,151.9828
6194.8,4,835.0182,995.75
6194.8,5,933.2494,353.0628
6194.8,7,4.246418,856.6281
6194.8,8,57.11964,539.4536
6194.8,9,726.8054,400.7061
6194.8,10,223.4455,995.7501
6194.8,12,70.05525,803.8229
6194.8,13,533.2065,597.6129
6194.8,14,721.5475,608.4536
6194.8,15,399.3628,787.8818
6194.8,16,800.1841,351.0254
6194.8,17,177.8253,963.3245
6194.8,18,183.9504,405.6356
6194.8,19,998.4494,504.6003
6194.8,20,998.4499,621.505
6194.8,21,79.87333,821.371
6194.8,22,660.3901,998.4499
6194.8,23,645.6477,14.59119
6194.8,24,37.91065,340.0696
6194.8,25,685.163,165.8448
6194.8,26,593.6924,14.59167
6194.8,27,370.804,298.7978
6194.8,28,59.10231,816.1559
6194.8,29,78.42193,825.0352
6194.8,30,239.7169,104.1449
6194.8,31,239.4007,100.781
6199.82,0,429.6148,616.1154
6199.82,1,361.0282,995.7636
6199.82,2,50.81831,541.7292
6199.82,3,587.7319,151.9828
6199.82,4,835.0182,995.75
6199.82,5,933.2494,353.0628
6199.82,7,4.246421,856.6281
6199.82,8,57.11964,539.4536
6199.82,9,729.9216,394.6682
6199.82,10,223.4455,995.7501
6199.82,12,70.05525,803.8229
6199.82,13,533.2065,597.6129
6199.82,14,721.5475,608.4535
6199.82,15,399.3628,787.8818
6199.82,16,800.1841,351.0253
6199.82,17,177.8254,963.3245
6199.82,18,183.9504,405.6356
6199.82,19,998.4494,504.6003
6199.82,20,998.4499,621.505
6199.82,21,79.87333,821.371
6199.82,22,660.3901,998.4499
6199.82,23,645.6477,14.59119
6199.82,24,37.91062,340.0696
6199.82,25,683.5936,178.4307
6199.82,26,593.6924,14.59167
6199.82,27,370.8018,298.7864
6199.82,28,59.10231,816.1559
6199.82,29,78.42193,825.0352
6199.82,30,239.7169,104.1449
6199.82,31,239.4007,100.781
6204.84,0,436.226,614.5666
6204.84,1,361.0282,995.7636
6204.84,2,50.81831,541.7292
6204.84,3,587.7319,151.9828
6204.84,4,835.0182,995.75
6204.84,5,933.2494,353.0628
6204.84,7,4.246424,856.6281
6204.84,8,57.11964,539.4536
6204.84,9,728.2549,388.099
6204.84,10,223.4455,995.7501
6204.84,12,70.05525,803.8229
6204.84,13,533.2065,597.6129
6204.84,14,721.5475,608.4535
6204.84,15,399.3628,787.8818
6204.84,16,800.1841,351.0252
6204.84,17,177.8255,963.3252
6204.84,18,183.9504,405.6356
6204.84,19,998.4494,504.6003
6204.84,20,998.4499,621.505
6204.84,21,79.87333,821.371
6204.84,22,660.3901,998.4499
6204.84,23,645.6477,14.59119
6204.84,24,37.91059,340.0696
6204.84,25,691.7834,171.682
6204.84,26,593.6924,14.59167
6204.84,27,370.7968,298.7565
6204.84,28,59.10231,816.1559
6204.84,29,78.42193,825.0352
6204.84,30,239.7169,104.1449
6204.84,31,239.4007,100.781
6209.86,0,440.1111,609.0366
6209.86,1,361.0282,995.7636
6209.86,2,50.81831,541.7292
6209.86,3,587.7319,151.9828
6209.86,4,835.0182,995.75
6209.86,5,933.2494,353.0628
6209.86,7,4.246427,856.6281
6209.86,8,57.11964,539.4536
6209.86,9,722.4213,384.2238
6209.86,10,223.4455,995.7501
6209.86,12,70.05525,803.8229
6209.86,13,533.2065,597.6129
6209.86,14,721.5475,608.4535
6209.86,15,399.3628,787.8818
6209.86,16,800.1841,351.0251
6209.86,17,177.8254,963.3252
6209.86,18,183.9504,405.6356
6209.86,19,998.4494,504.6003
6209.86,20,998.4499,621.505
6209.86,21,79.87333,821.371
6209.86,22,660.3901,998.4499
6209.86,23,645.6477,14.59119
6209.86,24,37.91056,340.0696
6209.86,25,686.3984,177.1901
6209.86,26,593.6924,14.59167
6209.86,27,370.7913,298.7296
6209.86,28,59.10231,816.1559
6209.86,29,78.42193,825.0352
6209.86,30,239.7169,104.1449
6209.86,31,239.4007,100.781
6214.88,0,439.3297,602.3829
6214.88,1,361.0282,995.7636
6214.88,2,50.81831,541.7292
6214.88,3,587.7319,151.9828
6214.88,4,835.0182,995.75
6214.88,5,933.2494,353.0628
6214.88,7,4.24643,856.6281
6214.88,8,57.11964,539.4536
6214.88,9,715.7153,385.1819
6214.88,10,223.4455,995.7501
6214.88,12,70.05525,803.8229
6214.88,13,533.2065,597.6129
6214.88,14,721.5475,608.4534
6214.88,15,399.3628,787.8818
6214.88,16,800.1841,351.025
6214.88,17,177.8254,963.3252
6214.88,18,183.9504,405.6356
6214.88,19,998.4494,504.6003
6214.88,20,998.4499,621.505
6214.88,21,79.87333,821.371
6214.88,22,660.3901,998.4499
6214.88,23,645.6477,14.59119
6214.88,24,37.91053,340.0695
6214.88,25,694.5839,170.4129
6214.88,26,593.6924,14.59167
6214.88,27,370.8557,299.0228
6214.88,28,59.10231,816.1559
6214.88,29,78.42193,825.0352
6214.88,30,239.7169,104.1449
6214.88,31,239.4007,100.781
6219.9,0,434.3439,597.7869
6219.9,1,361.0282,995.7636
6219.9,2,50.81831,541.7292
6219.9,3,587.7319,151.9828
6219.9,4,835.0182,995.75
6219.9,5,933.2494,353.0628
6219.9,7,4.246434,856.6281
6219.9,8,57.11964,539.4536
6219.9,9,711.1149,390.2641
6219.9,10,223.4455,995.7501
6219.9,12,70.05525,803.8229
6219.9,13,533.2065,597.6129
6219.9,14,721.5475,608.4534
6219.9,15,399.3628,787.8818
6219.9,16,800.1841,351.0248
6219.9,17,177.8255,963.3252
6219.9,18,183.9504,405.6356
6219.9,19,998.4494,504.6003
6219.9,20,998.4499,621.505
6219.9,21,79.87333,821.371
6219.9,22,660.3901,998.4499
6219.9,23,645.6477,14.59119
6219.9,24,37.9105,340.0695
6219.9,25,686.189,173.3024
6219.9,26,593.6924,14.59167
6219.9,27,370.8597,299.0267
6219.9,28,59.10231,816.1559
6219.9,29,78.42193,825.0352
6219.9,30,239.7169,104.1449
6219.9,31,239.4007,100.781
6224.92,0,427.4741,597.6915
6224.92,1,361.0282,995.7636
6224.92,2,50.81831,541.7292
6224.92,3,587.7319,151.9828
6224.92,4,835.0182,995.75
6224.92,5,933.2494,353.0628
6224.92,7,4.246437,856.6281
6224.92,8,57.11964,539.4536
6224.92,9,711.325,397.339
6224.92,10,223.4455,995.7501
6224.92,12,70.05525,803.8229
6224.92,13,533.2065,597.6127
6224.92,14,721.5474,608.4534
6224.92,15,399.3627,787.8818
6224.92,16,800.1841,351.0247
6224.92,17,177.8232,963.3259
6224.92,18,183.9504,405.6356
6224.92,19,998.4494,504.6003
6224.92,20,998.4499,621.505
6224.92,21,79.87333,821.371
6224.92,22,660.3901,998.4499
6224.92,23,645.6477,14.59119
6224.92,24,37.91046,340.0695
6224.92,25,676.0582,174.2499
6224.92,26,593.6924,14.59167
6224.92,27,370.8796,299.0437
6224.92,28,59.10231,816.1559
6224.92,29,78.42193,825.0352
6224.92,30,239.7169,104.1449
6224.92,31,239.4007,100.781
6229.94,0,422.3116,602.2043
6229.94,1,361.0282,995.7636
6229.94,2,50.81831,541.7292
6229.94,3,587.7319,151.9828
6229.94,4,835.0182,995.75
6229.94,5,933.2494,353.0628
6229.94,7,4.24644,856.6281
6229.94,8,57.11964,539.4536
6229.94,9,715.9642,402.2194
6229.94,10,223.4455,995.7501
6229.94,12,70.05525,803.8229
6229.94,13,533.2065,597.6127
6229.94,14,721.5474,608.4534
6229.94,15,399.3627,787.8818
6229.94,16,800.1842,351.0246
6229.94,17,177.8232,963.3259
6229.94,18,183.9504,405.6356
6229.94,19,998.4494,504.6003
6229.94,20,998.4499,621.505
6229.94,21,79.87333,821.371
6229.94,22,660.3901,998.4499
6229.94,23,645.6477,14.59119
6229.94,24,37.91043,340.0695
6229.94,25,669.6447,168.01
6229.94,26,593.6924,14.59167
6229.94,27,370.9043,299.0625
6229.94,28,59.10231,816.1559
6229.94,29,78.42193,825.0352
6229.94,30,239.7169,104.1449
6229.94,31,239.4008,100.781
6234.96,0,421.3065,609.0237
6234.96,1,361.0282,995.7636
6234.96,2,50.81831,541.7292
6234.96,3,587.7319,151.9828
6234.96,4,835.0182,995.75
6234.96,5,933.2494,353.0628
6234.96,7,4.246443,856.6281
6234.96,8,57.11964,539.4536
6234.96,9,723.0956,402.5982
6234.96,10,223.4455,995.7501
6234.96,12,70.05525,803.8229
6234.96,13,533.2065,597.6127
6234.96,14,721.5474,608.4534
6234.96,15,399.3627,787.8818
6234.96,16,800.1842,351.0245
6234.96,17,177.8232,963.3259
6234.96,18,183.9504,405.6356
6234.96,19,998.4494,504.6003
6234.96,20,998.4499,621.505
6234.96,21,79.87333,821.371
6234.96,22,660.3901,998.4499
6234.96,23,645.6477,14.59119
6234.96,24,37.9104,340.0695
6234.96,25,678.024,169.0663
6234.96,26,593.6924,14.59167
6234.96,27,370.5365,298.9397
6234.96,28,59.10231,816.1559
6234.96,29,78.42193,825.0352
6234.96,30,239.7169,104.1449
6234.96,31,239.4008,100.781
6239.98,0,425.2349,615.0745
6239.98,1,361.0282,995.7636
6239.98,2,50.81831,541.7292
6239.98,3,587.7319,151.9828
6239.98,4,835.0182,995.75
6239.98,5,933.2494,353.0628
6239.98,7,4.246447,856.6281
6239.98,8,57.11964,539.4536
6239.98,9,728.5245,398.1927
6239.98,10,223.4455,995.7501
6239.98,12,70.05525,803.8229
6239.98,13,533.2065,597.6127
6239.98,14,721.5474,608.4534
6239.98,15,399.3627,787.8818
6239.98,16,800.1842,351.0244
6239.98,17,177.8232,963.3259
6239.98,18,183.9504,405.6356
6239.98,19,998.4494,504.6003
6239.98,20,998.4499,621.505
6239.98,21,79.87333,821.371
6239.98,22,660.3901,998.4499
6239.98,23,645.6477,14.59119
6239.98,24,37.91037,340.0695
6239.98,25,668.3903,168.0351
6239.98,26,593.6924,14.59167
6239.98,27,370.4637,298.9659
6239.98,28,59.10231,816.1559
6239.98,29,78.42193,825.0352
6239.98,30,239.717,104.1449
6239.98,31,239.4008,100.781
6245.0,0,431.9998,616.7219
6245.0,1,361.0282,995.7636
6245.0,2,50.81831,541.7292
6245.0,3,587.7319,151.9828
6245.0,4,835.0182,995.75
6245.0,5,933.2494,353.0628
6245.0,7,4.246449,856.6281
6245.0,8,57.11964,539.4536
6245.0,9,729.7844,391.4439
6245.0,10,223.4455,995.7501
6245.0,12,70.05525,803.8229
6245.0,13,533.2065,597.6127
6245.0,14,721.5474,608.4533
6245.0,15,399.3627,787.8818
6245.0,16,800.1842,351.0243
6245.0,17,177.8233,963.3259
6245.0,18,183.9504,405.6356
6245.0,19,998.4494,504.6003
6245.0,20,998.4499,621.505
6245.0,21,79.87333,821.371
6245.0,22,660.3901,998.4499
6245.0,23,645.6477,14.59119
6245.0,24,37.91034,340.0695
6245.0,25,670.1567,176.2782
6245.0,26,593.6924,14.59167
6245.0,27,370.459,298.9574
6245.0,28,59.10231,816.1559
6245.0,29,78.42193,825.0352
6245.0,30,239.717,104.1449
6245.0,31,239.4008,100.781
6250.02,0,437.9651,613.5688
6250.02,1,361.0282,995.7636
6250.02,2,50.81831,541.7292
6250.02,3,587.7319,151.9828
6250.02,4,835.0182,995.75
6250.02,5,933.2494,353.0628
6250.02,7,4.246453,856.6281
6250.02,8,57.11964,539.4536
6250.02,9,726.1815,385.6678
6250.02,10,223.4455,995.7501
6250.02,12,70.05525,803.8229
6250.02,13,533.2065,597.6127
6250.02,14,721.5474,608.4533
6250.02,15,399.3627,787.8818
6250.02,16,800.1842,351.0241
6250.02,17,177.8233,963.3259
6250.02,18,183.9504,405.6356
6250.02,19,998.4494,504.6003
6250.02,20,998.4499,621.505
6250.02,21,79.87333,821.371
6250.02,22,660.3901,998.4499
6250.02,23,645.6477,14.59119
6250.02,24,37.91031,340.0694
6250.02,25,678.002,179.1037
6250.02,26,593.6924,14.59167
6250.02,27,370.4516,298.9386
6250.02,28,59.10231,816.1559
6250.02,29,78.42193,825.0352
6250.02,30,239.717,104.1449
6250.02,31,239.4008,100.781
6255.04,0,440.2964,607.2693
6255.04,1,361.0282,995.7636
6255.04,2,50.81831,541.7292
6255.04,3,587.7319,151.9828
6255.04,4,835.0182,995.75
6255.04,5,933.2494,353.0628
6255.04,7,4.246456,856.6281
6255.04,8,57.11964,539.4536
6255.04,9,719.6178,383.7466
6255.04,10,223.4455,995.7501
6255.04,12,70.05525,803.8229
6255.04,13,533.2065,597.6127
6255.04,14,721.5474,608.4533
6255.04,15,399.3626,787.8817
6255.04,16,800.1843,351.024
6255.04,17,177.8233,963.3259
6255.04,18,183.9503,405.6356
6255.04,19,998.4494,504.6003
6255.04,20,998.4499,621.505
6255.04,21,79.87333,821.371
6255.04,22,660.3901,998.4499
6255.04,23,645.6477,14.59119
6255.04,24,37.91027,340.0694
6255.04,25,683.6706,172.8708
6255.04,26,593.6924,14.59167
6255.04,27,370.4418,298.9086
6255.04,28,59.10231,816.1559
6255.04,29,78.42193,825.0352
6255.04,30,239.717,104.1449
6255.04,31,239.4008,100.781
6260.06,0,437.9151,600.9814
6260.06,1,361.0282,995.7636
6260.06,2,50.81831,541.7292
6260.06,3,587.7319,151.9828
6260.06,4,835.0182,995.75
6260.06,5,933.2494,353.0628
6260.06,7,4.246459,856.6281
6260.06,8,57.11964,539.4536
6260.06,9,713.4868,386.5419
6260.06,10,223.4455,995.7501
6260.06,12,70.05525,803.8229
6260.06,13,533.2065,597.6127
6260.06,14,721.5474,608.4532
6260.06,15,399.3626,787.8817
6260.06,16,800.1843,351.0239
6260.06,17,177.8235,963.3263
6260.06,18,183.9503,405.6356
6260.06,19,998.4494,504.6003
6260.06,20,998.4499,621.505
6260.06,21,79.87333,821.371
6260.06,22,660.3901,998.4499
6260.06,23,645.6477,14.59119
6260.06,24,37.91024,340.0694
6260.06,25,676.9238,174.0188
6260.06,26,593.6924,14.59167
6260.06,27,370.4321,298.874
6260.06,28,59.10231,816.1559
6260.06,29,78.42193,825.0352
6260.06,30,239.717,104.1449
6260.06,31,239.4008,100.781
6265.08,0,431.9655,597.6957
6265.08,1,361.0282,995.7636
6265.08,2,50.81831,541.7292
6265.08,3,587.7319,151.9828
6265.08,4,835.0182,995.75
6265.08,5,933.2494,353.0628
6265.08,7,4.246463,856.6281
6265.08,8,57.11964,539.4536
6265.08,9,710.5714,392.9785
6265.08,10,223.4455,995.7501
6265.08,12,70.05525,803.8229
6265.08,13,533.2065,597.6127
6265.08,14,721.5474,608.4532
6265.08,15,399.3626,787.8817
6265.08,16,800.1843,351.0238
6265.08,17,177.8235,963.3263
6265.08,18,183.9503,405.6357
6265.08,19,998.4494,504.6003
6265.08,20,998.4499,621.505
6265.08,21,79.87333,821.371
6265.08,22,660.3901,998.4499
6265.08,23,645.6477,14.59119
6265.08,24,37.91021,340.0694
6265.08,25,685.6577,168.6169
6265.08,26,593.6924,14.59167
6265.08,27,370.4224,298.8405
6265.08,28,59.10231,816.1559
6265.08,29,78.42193,825.0352
6265.08,30,239.717,104.1449
6265.08,31,239.4008,100.781
6270.1,0,425.2857,599.2236
6270.1,1,361.0282,995.7636
6270.1,2,50.81831,541.7292
6270.1,3,587.7319,151.9828
6270.1,4,835.0182,995.75
6270.1,5,933.2494,353.0628
6270.1,7,4.246466,856.6281
6270.1,8,57.11964,539.4536
6270.1,9,712.6971,399.5062
6270.1,10,223.4455,995.7501
6270.1,12,70.05525,803.8229
6270.1,13,533.2065,597.6127
6270.1,14,721.5474,608.4532
6270.1,15,399.3626,787.8817
6270.1,16,800.1843,351.0237
6270.1,17,177.8235,963.3264
6270.1,18,183.9503,405.6357
6270.1,19,998.4494,504.6003
6270.1,20,998.4499,621.505
6270.1,21,79.87333,821.371
6270.1,22,660.3901,998.4499
6270.1,23,645.6477,14.59119
6270.1,24,37.91018,340.0694
6270.1,25,675.1873,169.4108
6270.1,26,593.6924,14.59167
6270.1,27,370.4807,299.1227
6270.1,28,59.10231,816.1559
6270.1,29,78.42193,825.0352
6270.1,30,239.717,104.1449
6270.1,31,239.4008,100.781
6275.12,0,421.2766,604.8476
6275.12,1,361.0282,995.7636
6275.12,2,50.81831,541.7292
6275.12,3,587.7319,151.9828
6275.12,4,835.0182,995.75
6275.12,5,933.2494,353.0628
6275.12,7,4.246469,856.6281
6275.12,8,57.11964,539.4536
6275.12,9,718.5184,402.9496
6275.12,10,223.4455,995.7501
6275.12,12,70.05525,803.8229
6275.12,13,533.2065,597.6127
6275.12,14,721.5474,608.4532
6275.12,15,399.3626,787.8817
6275.12,16,800.1843,351.0235
6275.12,17,177.8199,963.3272
6275.12,18,183.9503,405.6357
6275.12,19,998.4494,504.6003
6275.12,20,998.4499,621.505
6275.12,21,79.87333,821.371
6275.12,22,660.3901,998.4499
6275.12,23,645.6477,14.59119
6275.12,24,37.91014,340.0693
6275.12,25,675.8588,178.03
6275.12,26,593.6924,14.59167
6275.12,27,370.4904,299.1335
6275.12,28,59.10231,816.1559
6275.12,29,78.42193,825.0352
6275.12,30,239.717,104.1449
6275.12,31,239.4008,100.781
6280.14,0,421.7837,611.7031
6280.14,1,361.0282,995.7636
6280.14,2,50.81831,541.7292
6280.14,3,587.7319,151.9828
6280.14,4,835.0182,995.75
6280.14,5,933.2494,353.0628
6280.14,7,4.246473,856.6281
6280.14,8,57.11964,539.4536
6280.14,9,725.5146,401.3863
6280.14,10,223.4455,995.7501
6280.14,12,70.05525,803.8229
6280.14,13,533.2065,597.6127
6280.14,14,721.5474,608.4532
6280.14,15,399.3626,787.8817
6280.14,16,800.1843,351.0234
6280.14,17,177.8188,963.3275
6280.14,18,183.9503,405.6357
6280.14,19,998.4494,504.6003
6280.14,20,998.4499,621.505
6280.14,21,79.87333,821.371
6280.14,22,660.3901,998.4499
6280.14,23,645.6477,14.59119
6280.14,24,37.91011,340.0693
6280.14,25,683.0113,182.3904
6280.14,26,593.6924,14.59167
6280.14,27,370.5078,299.1497
6280.14,28,59.10231,816.1559
6280.14,29,78.42193,825.0352
6280.14,30,239.717,104.1449
6280.14,31,239.4008,100.781
6285.16,0,426.998,616.5444
6285.16,1,361.0282,995.7636
6285.16,2,50.81831,541.7292
6285.16,3,587.7319,151.9828
6285.16,4,835.0182,995.75
6285.16,5,933.2494,353.0628
6285.16,7,4.246476,856.6281
6285.16,8,57.11964,539.4536
6285.16,9,729.586,395.7698
6285.16,10,223.4455,995.7501
6285.16,12,70.05525,803.8229
6285.16,13,533.2065,597.6127
6285.16,14,721.5474,608.4532
6285.16,15,399.3626,787.8817
6285.16,16,800.1843,351.0233
6285.16,17,177.8188,963.3275
6285.16,18,183.9503,405.6357
6285.16,19,998.4494,504.6003
6285.16,20,998.4499,621.505
6285.16,21,79.87333,821.371
6285.16,22,660.3901,998.4499
6285.16,23,645.6477,14.59119
6285.16,24,37.91008,340.0693
6285.16,25,689.908,177.8831
6285.16,26,593.6924,14.59167
6285.16,27,370.53,299.1674
6285.16,28,59.10231,816.1559
6285.16,29,78.42193,825.0352
6285.16,30,239.717,104.1449
6285.16,31,239.4008,100.781
6290.18,0,433.8125,616.5399
6290.18,1,361.0282,995.7636
6290.18,2,50.81831,541.7292
6290.18,3,587.7319,151.9828
6290.18,4,835.0182,995.75
6290.18,5,933.2494,353.0628
6290.18,7,4.246479,856.6281
6290.18,8,57.11964,539.4536
6290.18,9,729.0192,389.0134
6290.18,10,223.4455,995.7501
6290.18,12,70.05525,803.8229
6290.18,13,533.2065,597.6127
6290.18,14,721.5474,608.4531
6290.18,15,399.3625,787.8817
6290.18,16,800.1843,351.0232
6290.18,17,177.8188,963.3275
6290.18,18,183.9503,405.6357
6290.18,19,998.4494,504.6003
6290.18,20,998.4499,621.505
6290.18,21,79.87333,821.371
6290.18,22,660.3901,998.4499
6290.18,23,645.6477,14.59119
6290.18,24,37.91005,340.0693
6290.18,25,684.074,171.9082
6290.18,26,593.6924,14.59167
6290.18,27,370.5559,299.1862
6290.18,28,59.10231,816.1559
6290.18,29,78.42193,825.0352
6290.18,30,239.717,104.1449
6290.18,31,239.4009,100.7809
6295.2,0,438.8757,612.1002
6295.2,1,361.0282,995.7636
6295.2,2,50.81831,541.7292
6295.2,3,587.7319,151.9828
6295.2,4,835.0182,995.75
6295.2,5,933.2494,353.0628
6295.2,7,4.246481,856.6281
6295.2,8,57.11964,539.4536
6295.2,9,723.9474,384.3916
6295.2,10,223.4455,995.7501
6295.2,12,70.05525,803.8229
6295.2,13,533.2065,597.6127
6295.2,14,721.5474,608.4531
6295.2,15,399.3625,787.8817
6295.2,16,800.1843,351.0231
6295.2,17,177.8189,963.3275
6295.2,18,183.9503,405.6357
6295.2,19,998.4494,504.6003
6295.2,20,998.4499,621.505
6295.2,21,79.87333,821.371
6295.2,22,660.3901,998.4499
6295.2,23,645.6477,14.59119
6295.2,24,37.91002,340.0693
6295.2,25,692.7631,173.83
6295.2,26,593.6924,14.59167
6295.2,27,370.1945,299.0466
6295.2,28,59.10231,816.1559
6295.2,29,78.42193,825.0352
6295.2,30,239.717,104.1449
6295.2,31,239.4009,100.7809
6300.22,0,439.6649,605.3162
6300.22,1,361.0282,995.7636
